# z    r(Mpc/h)
2.327775925308436467e+00 3.907678858171463162e+03
2.328776258752917716e+00 3.908543404441451457e+03
2.329776592197399410e+00 3.909407583386483111e+03
2.330776925641880659e+00 3.910271395253873834e+03
2.331777259086362353e+00 3.911134840290724696e+03
2.332777592530843602e+00 3.911997918743918945e+03
2.333777925975325296e+00 3.912860630860123365e+03
2.334778259419806545e+00 3.913722976885790104e+03
2.335778592864288239e+00 3.914584957067154846e+03
2.336778926308769488e+00 3.915446571650238184e+03
2.337779259753251182e+00 3.916307820880845611e+03
2.338779593197732876e+00 3.917168705004565709e+03
2.339779926642214125e+00 3.918029224266776509e+03
2.340780260086695819e+00 3.918889378912639131e+03
2.341780593531177068e+00 3.919749169187097777e+03
2.342780926975658762e+00 3.920608595334885649e+03
2.343781260420140011e+00 3.921467657600524035e+03
2.344781593864621705e+00 3.922326356228314580e+03
2.345781927309102954e+00 3.923184691462350656e+03
2.346782260753584648e+00 3.924042663546510084e+03
2.347782594198066342e+00 3.924900272724456045e+03
2.348782927642547591e+00 3.925757519239643443e+03
2.349783261087029285e+00 3.926614403335311636e+03
2.350783594531510534e+00 3.927470925254485337e+03
2.351783927975992228e+00 3.928327085239981443e+03
2.352784261420473477e+00 3.929182883534402663e+03
2.353784594864955171e+00 3.930038320380139794e+03
2.354784928309436420e+00 3.930893396019373540e+03
2.355785261753918114e+00 3.931748110694071329e+03
2.356785595198399363e+00 3.932602464645989130e+03
2.357785928642881057e+00 3.933456458116676004e+03
2.358786262087362751e+00 3.934310091347462730e+03
2.359786595531844000e+00 3.935163364579480458e+03
2.360786928976325694e+00 3.936016278053638416e+03
2.361787262420806943e+00 3.936868832010643018e+03
2.362787595865288637e+00 3.937721026690989675e+03
2.363787929309769886e+00 3.938572862334962338e+03
2.364788262754251580e+00 3.939424339182637141e+03
2.365788596198732829e+00 3.940275457473880579e+03
2.366788929643214523e+00 3.941126217448347234e+03
2.367789263087696217e+00 3.941976619345490235e+03
2.368789596532177466e+00 3.942826663404543524e+03
2.369789929976659160e+00 3.943676349864541862e+03
2.370790263421140409e+00 3.944525678964309463e+03
2.371790596865622103e+00 3.945374650942458629e+03
2.372790930310103352e+00 3.946223266037397480e+03
2.373791263754585046e+00 3.947071524487326315e+03
2.374791597199066295e+00 3.947919426530236706e+03
2.375791930643547989e+00 3.948766972403914679e+03
2.376792264088029238e+00 3.949614162345936620e+03
2.377792597532510932e+00 3.950460996593676555e+03
2.378792930976992626e+00 3.951307475384297959e+03
2.379793264421473875e+00 3.952153598954759218e+03
2.380793597865955569e+00 3.952999367541811807e+03
2.381793931310436818e+00 3.953844781382004385e+03
2.382794264754918512e+00 3.954689840711676425e+03
2.383794598199399761e+00 3.955534545766962765e+03
2.384794931643881455e+00 3.956378896783794971e+03
2.385795265088362704e+00 3.957222893997895426e+03
2.386795598532844398e+00 3.958066537644786422e+03
2.387795931977326092e+00 3.958909827959781524e+03
2.388796265421807341e+00 3.959752765177990113e+03
2.389796598866289035e+00 3.960595349534322850e+03
2.390796932310770284e+00 3.961437581263478933e+03
2.391797265755251978e+00 3.962279460599957474e+03
2.392797599199733227e+00 3.963120987778052950e+03
2.393797932644214921e+00 3.963962163031857472e+03
2.394798266088696170e+00 3.964802986595258517e+03
2.395798599533177864e+00 3.965643458701940290e+03
2.396798932977659558e+00 3.966483579585386906e+03
2.397799266422140807e+00 3.967323349478875571e+03
2.398799599866622501e+00 3.968162768615486584e+03
2.399799933311103750e+00 3.969001837228090608e+03
2.400800266755585444e+00 3.969840555549362762e+03
2.401800600200066693e+00 3.970678923811773529e+03
2.402800933644548387e+00 3.971516942247592397e+03
2.403801267089029636e+00 3.972354611088885576e+03
2.404801600533511330e+00 3.973191930567521922e+03
2.405801933977992579e+00 3.974028900915165195e+03
2.406802267422474273e+00 3.974865522363280888e+03
2.407802600866955967e+00 3.975701795143134404e+03
2.408802934311437216e+00 3.976537719485785146e+03
2.409803267755918910e+00 3.977373295622101068e+03
2.410803601200400159e+00 3.978208523782743214e+03
2.411803934644881853e+00 3.979043404198174812e+03
2.412804268089363102e+00 3.979877937098660823e+03
2.413804601533844796e+00 3.980712122714265661e+03
2.414804934978326045e+00 3.981545961274851834e+03
2.415805268422807739e+00 3.982379453010089037e+03
2.416805601867289433e+00 3.983212598149443693e+03
2.417805935311770682e+00 3.984045396922183500e+03
2.418806268756252376e+00 3.984877849557378795e+03
2.419806602200733625e+00 3.985709956283903011e+03
2.420806935645215319e+00 3.986541717330427673e+03
2.421807269089696568e+00 3.987373132925430127e+03
2.422807602534178262e+00 3.988204203297188997e+03
2.423807935978659511e+00 3.989034928673787817e+03
2.424808269423141205e+00 3.989865309283105489e+03
2.425808602867622454e+00 3.990695345352831282e+03
2.426808936312104148e+00 3.991525037110455742e+03
2.427809269756585842e+00 3.992354384783270689e+03
2.428809603201067091e+00 3.993183388598372858e+03
2.429809936645548785e+00 3.994012048782664351e+03
2.430810270090030034e+00 3.994840365562849001e+03
2.431810603534511728e+00 3.995668339165432371e+03
2.432810936978992977e+00 3.996495969816732213e+03
2.433811270423474671e+00 3.997323257742863007e+03
2.434811603867955920e+00 3.998150203169746419e+03
2.435811937312437614e+00 3.998976806323111759e+03
2.436812270756919308e+00 3.999803067428489612e+03
2.437812604201400557e+00 4.000628986711217294e+03
2.438812937645882251e+00 4.001454564396439309e+03
2.439813271090363500e+00 4.002279800709101892e+03
2.440813604534845194e+00 4.003104695873960736e+03
2.441813937979326443e+00 4.003929250115576906e+03
2.442814271423808137e+00 4.004753463658316832e+03
2.443814604868289386e+00 4.005577336726355043e+03
2.444814938312771080e+00 4.006400869543668705e+03
2.445815271757252329e+00 4.007224062334048540e+03
2.446815605201734023e+00 4.008046915321086090e+03
2.447815938646215717e+00 4.008869428728180992e+03
2.448816272090696966e+00 4.009691602778543711e+03
2.449816605535178660e+00 4.010513437695192351e+03
2.450816938979659909e+00 4.011334933700948113e+03
2.451817272424141603e+00 4.012156091018443476e+03
2.452817605868622852e+00 4.012976909870119016e+03
2.453817939313104546e+00 4.013797390478224315e+03
2.454818272757585795e+00 4.014617533064816143e+03
2.455818606202067489e+00 4.015437337851759821e+03
2.456818939646549182e+00 4.016256805060731040e+03
2.457819273091030432e+00 4.017075934913214041e+03
2.458819606535512126e+00 4.017894727630501166e+03
2.459819939979993375e+00 4.018713183433697850e+03
2.460820273424475069e+00 4.019531302543714901e+03
2.461820606868956318e+00 4.020349085181274859e+03
2.462820940313438012e+00 4.021166531566912454e+03
2.463821273757919261e+00 4.021983641920969148e+03
2.464821607202400955e+00 4.022800416463599959e+03
2.465821940646882204e+00 4.023616855414767997e+03
2.466822274091363898e+00 4.024432958994249475e+03
2.467822607535845592e+00 4.025248727421630974e+03
2.468822940980326841e+00 4.026064160916308083e+03
2.469823274424808535e+00 4.026879259697492216e+03
2.470823607869289784e+00 4.027694023984201067e+03
2.471823941313771478e+00 4.028508453995269974e+03
2.472824274758252727e+00 4.029322549949341465e+03
2.473824608202734421e+00 4.030136312064873891e+03
2.474824941647215670e+00 4.030949740560135069e+03
2.475825275091697364e+00 4.031762835653207276e+03
2.476825608536179057e+00 4.032575597561984068e+03
2.477825941980660307e+00 4.033388026504174832e+03
2.478826275425142001e+00 4.034200122697297047e+03
2.479826608869623250e+00 4.035011886358685388e+03
2.480826942314104944e+00 4.035823317705488080e+03
2.481827275758586193e+00 4.036634416954666449e+03
2.482827609203067887e+00 4.037445184322994010e+03
2.483827942647549136e+00 4.038255620027060559e+03
2.484828276092030830e+00 4.039065724283268537e+03
2.485828609536512079e+00 4.039875497307836213e+03
2.486828942980993773e+00 4.040684939316795408e+03
2.487829276425475467e+00 4.041494050525994226e+03
2.488829609869956716e+00 4.042302831151093869e+03
2.489829943314438410e+00 4.043111281407570459e+03
2.490830276758919659e+00 4.043919401510718671e+03
2.491830610203401353e+00 4.044727191675646282e+03
2.492830943647882602e+00 4.045534652117274618e+03
2.493831277092364296e+00 4.046341783050347203e+03
2.494831610536845545e+00 4.047148584689417930e+03
2.495831943981327239e+00 4.047955057248860157e+03
2.496832277425808932e+00 4.048761200942861251e+03
2.497832610870290182e+00 4.049567015985426224e+03
2.498832944314771876e+00 4.050372502590379099e+03
2.499833277759253125e+00 4.051177660971356545e+03
2.500833611203734819e+00 4.051982491341818331e+03
2.501833944648216068e+00 4.052786993915035509e+03
2.502834278092697762e+00 4.053591168904099959e+03
2.503834611537179011e+00 4.054395016521920297e+03
2.504834944981660705e+00 4.055198536981225971e+03
2.505835278426141954e+00 4.056001730494559524e+03
2.506835611870623648e+00 4.056804597274285243e+03
2.507835945315105342e+00 4.057607137532585512e+03
2.508836278759586591e+00 4.058409351481459908e+03
2.509836612204068285e+00 4.059211239332728383e+03
2.510836945648549534e+00 4.060012801298030809e+03
2.511837279093031228e+00 4.060814037588822885e+03
2.512837612537512477e+00 4.061614948416381594e+03
2.513837945981994171e+00 4.062415533991805660e+03
2.514838279426475420e+00 4.063215794526008267e+03
2.515838612870957114e+00 4.064015730229728433e+03
2.516838946315438807e+00 4.064815341313522367e+03
2.517839279759920057e+00 4.065614627987764379e+03
2.518839613204401751e+00 4.066413590462654156e+03
2.519839946648883000e+00 4.067212228948207212e+03
2.520840280093364694e+00 4.068010543654265348e+03
2.521840613537845943e+00 4.068808534790483918e+03
2.522840946982327637e+00 4.069606202566347747e+03
2.523841280426808886e+00 4.070403547191157031e+03
2.524841613871290580e+00 4.071200568874034616e+03
2.525841947315771829e+00 4.071997267823928269e+03
2.526842280760253523e+00 4.072793644249602949e+03
2.527842614204735217e+00 4.073589698359649901e+03
2.528842947649216466e+00 4.074385430362479383e+03
2.529843281093698160e+00 4.075180840466325662e+03
2.530843614538179409e+00 4.075975928879247022e+03
2.531843947982661103e+00 4.076770695809119843e+03
2.532844281427142352e+00 4.077565141463649525e+03
2.533844614871624046e+00 4.078359266050361384e+03
2.534844948316105295e+00 4.079153069776600660e+03
2.535845281760586989e+00 4.079946552849543423e+03
2.536845615205068682e+00 4.080739715476185665e+03
2.537845948649549932e+00 4.081532557863344664e+03
2.538846282094031626e+00 4.082325080217665800e+03
2.539846615538512875e+00 4.083117282745618468e+03
2.540846948982994569e+00 4.083909165653492892e+03
2.541847282427475818e+00 4.084700729147406946e+03
2.542847615871957512e+00 4.085491973433302519e+03
2.543847949316438761e+00 4.086282898716945056e+03
2.544848282760920455e+00 4.087073505203928562e+03
2.545848616205401704e+00 4.087863793099667419e+03
2.546848949649883398e+00 4.088653762609406840e+03
2.547849283094365092e+00 4.089443413938211961e+03
2.548849616538846341e+00 4.090232747290976931e+03
2.549849949983328035e+00 4.091021762872422642e+03
2.550850283427809284e+00 4.091810460887093996e+03
2.551850616872290978e+00 4.092598841539363093e+03
2.552850950316772227e+00 4.093386905033428320e+03
2.553851283761253921e+00 4.094174651573315714e+03
2.554851617205735170e+00 4.094962081362877143e+03
2.555851950650216864e+00 4.095749194605790308e+03
2.556852284094698557e+00 4.096535991505561469e+03
2.557852617539179807e+00 4.097322472265524993e+03
2.558852950983661501e+00 4.098108637088841533e+03
2.559853284428142750e+00 4.098894486178499392e+03
2.560853617872624444e+00 4.099680019737315888e+03
2.561853951317105693e+00 4.100465237967932808e+03
2.562854284761587387e+00 4.101250141072826409e+03
2.563854618206068636e+00 4.102034729254294689e+03
2.564854951650550330e+00 4.102819002714469207e+03
2.565855285095032023e+00 4.103602961655306899e+03
2.566855618539513273e+00 4.104386606278594627e+03
2.567855951983994967e+00 4.105169936785950085e+03
2.568856285428476216e+00 4.105952953378817256e+03
2.569856618872957910e+00 4.106735656258471863e+03
2.570856952317439159e+00 4.107518045626015919e+03
2.571857285761920853e+00 4.108300121682386816e+03
2.572857619206402102e+00 4.109081884628346415e+03
2.573857952650883796e+00 4.109863334664488320e+03
2.574858286095365045e+00 4.110644471991236969e+03
2.575858619539846739e+00 4.111425296808849453e+03
2.576858952984328432e+00 4.112205809317407329e+03
2.577859286428809682e+00 4.112986009716826629e+03
2.578859619873291376e+00 4.113765898206857855e+03
2.579859953317772625e+00 4.114545474987075977e+03
2.580860286762254319e+00 4.115324740256890436e+03
2.581860620206735568e+00 4.116103694215540600e+03
2.582860953651217262e+00 4.116882337062101215e+03
2.583861287095698511e+00 4.117660668995475135e+03
2.584861620540180205e+00 4.118438690214396956e+03
2.585861953984661898e+00 4.119216400917435749e+03
2.586862287429143148e+00 4.119993801302990505e+03
2.587862620873624842e+00 4.120770891569294690e+03
2.588862954318106091e+00 4.121547671914413513e+03
2.589863287762587785e+00 4.122324142536244835e+03
2.590863621207069034e+00 4.123100303632519172e+03
2.591863954651550728e+00 4.123876155400800599e+03
2.592864288096031977e+00 4.124651698038484938e+03
2.593864621540513671e+00 4.125426931742804300e+03
2.594864954984994920e+00 4.126201856710821630e+03
2.595865288429476614e+00 4.126976473139436166e+03
2.596865621873958307e+00 4.127750781225378887e+03
2.597865955318439557e+00 4.128524781165215245e+03
2.598866288762921251e+00 4.129298473155346073e+03
2.599866622207402500e+00 4.130071857392005768e+03
2.600866955651884194e+00 4.130844934071262287e+03
2.601867289096365443e+00 4.131617703389019880e+03
2.602867622540847137e+00 4.132390165541019087e+03
2.603867955985328386e+00 4.133162320722833101e+03
2.604868289429810080e+00 4.133934169129868678e+03
2.605868622874291773e+00 4.134705710957372503e+03
2.606868956318773023e+00 4.135476946400423003e+03
2.607869289763254717e+00 4.136247875653936717e+03
2.608869623207735966e+00 4.137018498912665564e+03
2.609869956652217660e+00 4.137788816371196845e+03
2.610870290096698909e+00 4.138558828223955061e+03
2.611870623541180603e+00 4.139328534665199186e+03
2.612870956985661852e+00 4.140097935889026303e+03
2.613871290430143546e+00 4.140867032089370696e+03
2.614871623874624795e+00 4.141635823460001120e+03
2.615871957319106489e+00 4.142404310194527170e+03
2.616872290763588182e+00 4.143172492486392002e+03
2.617872624208069432e+00 4.143940370528877793e+03
2.618872957652551126e+00 4.144707944515103918e+03
2.619873291097032375e+00 4.145475214638026955e+03
2.620873624541514069e+00 4.146242181090442500e+03
2.621873957985995318e+00 4.147008844064983350e+03
2.622874291430477012e+00 4.147775203754121321e+03
2.623874624874958261e+00 4.148541260350163611e+03
2.624874958319439955e+00 4.149307014045260985e+03
2.625875291763921648e+00 4.150072465031397769e+03
2.626875625208402898e+00 4.150837613500400039e+03
2.627875958652884592e+00 4.151602459643931979e+03
2.628876292097365841e+00 4.152367003653497704e+03
2.629876625541847535e+00 4.153131245720439438e+03
2.630876958986328784e+00 4.153895186035938423e+03
2.631877292430810478e+00 4.154658824791018560e+03
2.632877625875291727e+00 4.155422162176538222e+03
2.633877959319773421e+00 4.156185198383201168e+03
2.634878292764254670e+00 4.156947933601548357e+03
2.635878626208736364e+00 4.157710368021962495e+03
2.636878959653218057e+00 4.158472501834661671e+03
2.637879293097699307e+00 4.159234335229713906e+03
2.638879626542181001e+00 4.159995868397018967e+03
2.639879959986662250e+00 4.160757101526322913e+03
2.640880293431143944e+00 4.161518034807209915e+03
2.641880626875625193e+00 4.162278668429106801e+03
2.642880960320106887e+00 4.163039002581283057e+03
2.643881293764588136e+00 4.163799037452844459e+03
2.644881627209069830e+00 4.164558773232744898e+03
2.645881960653551523e+00 4.165318210109776373e+03
2.646882294098032773e+00 4.166077348272573545e+03
2.647882627542514467e+00 4.166836187909613727e+03
2.648882960986995716e+00 4.167594729209215075e+03
2.649883294431477410e+00 4.168352972359540217e+03
2.650883627875958659e+00 4.169110917548591715e+03
2.651883961320440353e+00 4.169868564964220241e+03
2.652884294764921602e+00 4.170625914794110031e+03
2.653884628209403296e+00 4.171382967225799803e+03
2.654884961653884545e+00 4.172139722446663654e+03
2.655885295098366239e+00 4.172896180643920161e+03
2.656885628542847932e+00 4.173652342004632374e+03
2.657885961987329182e+00 4.174408206715707820e+03
2.658886295431810876e+00 4.175163774963897595e+03
2.659886628876292125e+00 4.175919046935795450e+03
2.660886962320773819e+00 4.176674022817840523e+03
2.661887295765255068e+00 4.177428702796316429e+03
2.662887629209736762e+00 4.178183087057349439e+03
2.663887962654218011e+00 4.178937175786913940e+03
2.664888296098699705e+00 4.179690969170823337e+03
2.665888629543181398e+00 4.180444467394743697e+03
2.666888962987662648e+00 4.181197670644179198e+03
2.667889296432144342e+00 4.181950579104483040e+03
2.668889629876625591e+00 4.182703192960851993e+03
2.669889963321107285e+00 4.183455512398330029e+03
2.670890296765588534e+00 4.184207537601806507e+03
2.671890630210070228e+00 4.184959268756014353e+03
2.672890963654551477e+00 4.185710706045535517e+03
2.673891297099033171e+00 4.186461849654797334e+03
2.674891630543514420e+00 4.187212699768070706e+03
2.675891963987996114e+00 4.187963256569478290e+03
2.676892297432477807e+00 4.188713520242983577e+03
2.677892630876959057e+00 4.189463490972399086e+03
2.678892964321440751e+00 4.190213168941388176e+03
2.679893297765922000e+00 4.190962554333456865e+03
2.680893631210403694e+00 4.191711647331956556e+03
2.681893964654884943e+00 4.192460448120088586e+03
2.682894298099366637e+00 4.193208956880905134e+03
2.683894631543847886e+00 4.193957173797302858e+03
2.684894964988329580e+00 4.194705099052023797e+03
2.685895298432811273e+00 4.195452732827662658e+03
2.686895631877292523e+00 4.196200075306656800e+03
2.687895965321774217e+00 4.196947126671299884e+03
2.688896298766255466e+00 4.197693887103725501e+03
2.689896632210737160e+00 4.198440356785919903e+03
2.690896965655218409e+00 4.199186535899718365e+03
2.691897299099700103e+00 4.199932424626805187e+03
2.692897632544181352e+00 4.200678023148711873e+03
2.693897965988663046e+00 4.201423331646820770e+03
2.694898299433144295e+00 4.202168350302361432e+03
2.695898632877625989e+00 4.202913079296416981e+03
2.696898966322107682e+00 4.203657518809914109e+03
2.697899299766588932e+00 4.204401669023635804e+03
2.698899633211070626e+00 4.205145530118208626e+03
2.699899966655551875e+00 4.205889102274113611e+03
2.700900300100033569e+00 4.206632385671682641e+03
2.701900633544514818e+00 4.207375380491094802e+03
2.702900966988996512e+00 4.208118086912379113e+03
2.703901300433477761e+00 4.208860505115419983e+03
2.704901633877959455e+00 4.209602635279949936e+03
2.705901967322441148e+00 4.210344477585548702e+03
2.706902300766922398e+00 4.211086032211654128e+03
2.707902634211404092e+00 4.211827299337550357e+03
2.708902967655885341e+00 4.212568279142374195e+03
2.709903301100367035e+00 4.213308971805116016e+03
2.710903634544848284e+00 4.214049377504614313e+03
2.711903967989329978e+00 4.214789496419560237e+03
2.712904301433811227e+00 4.215529328728501241e+03
2.713904634878292921e+00 4.216268874609831073e+03
2.714904968322774170e+00 4.217008134241798871e+03
2.715905301767255864e+00 4.217747107802504615e+03
2.716905635211737557e+00 4.218485795469901859e+03
2.717905968656218807e+00 4.219224197421798635e+03
2.718906302100700501e+00 4.219962313835852001e+03
2.719906635545181750e+00 4.220700144889574403e+03
2.720906968989663444e+00 4.221437690760332771e+03
2.721907302434144693e+00 4.222174951625343056e+03
2.722907635878626387e+00 4.222911927661677510e+03
2.723907969323107636e+00 4.223648619046262866e+03
2.724908302767589330e+00 4.224385025955876699e+03
2.725908636212071023e+00 4.225121148567153796e+03
2.726908969656552273e+00 4.225856987056579783e+03
2.727909303101033966e+00 4.226592541600497498e+03
2.728909636545515216e+00 4.227327812375098802e+03
2.729909969989996910e+00 4.228062799556439131e+03
2.730910303434478159e+00 4.228797503320418400e+03
2.731910636878959853e+00 4.229531923842799188e+03
2.732910970323441102e+00 4.230266061299193098e+03
2.733911303767922796e+00 4.230999915865070761e+03
2.734911637212404489e+00 4.231733487715755473e+03
2.735911970656885739e+00 4.232466777026427735e+03
2.736912304101367432e+00 4.233199783972123441e+03
2.737912637545848682e+00 4.233932508727731147e+03
2.738912970990330376e+00 4.234664951467999344e+03
2.739913304434811625e+00 4.235397112367525551e+03
2.740913637879293319e+00 4.236128991600776317e+03
2.741913971323774568e+00 4.236860589342058120e+03
2.742914304768256262e+00 4.237591905765547381e+03
2.743914638212737511e+00 4.238322941045266816e+03
2.744914971657219205e+00 4.239053695355103628e+03
2.745915305101700898e+00 4.239784168868797678e+03
2.746915638546182148e+00 4.240514361759944222e+03
2.747915971990663841e+00 4.241244274201999360e+03
2.748916305435145091e+00 4.241973906368274584e+03
2.749916638879626785e+00 4.242703258431938593e+03
2.750916972324108034e+00 4.243432330566017299e+03
2.751917305768589728e+00 4.244161122943393821e+03
2.752917639213070977e+00 4.244889635736812124e+03
2.753917972657552671e+00 4.245617869118869748e+03
2.754918306102034364e+00 4.246345823262022350e+03
2.755918639546515614e+00 4.247073498338589161e+03
2.756918972990997307e+00 4.247800894520740258e+03
2.757919306435478557e+00 4.248528011980510200e+03
2.758919639879960251e+00 4.249254850889788941e+03
2.759919973324441500e+00 4.249981411420325458e+03
2.760920306768923194e+00 4.250707693743728669e+03
2.761920640213404443e+00 4.251433698031465610e+03
2.762920973657886137e+00 4.252159424454861437e+03
2.763921307102367386e+00 4.252884873185103970e+03
2.764921640546849080e+00 4.253610044393235512e+03
2.765921973991330773e+00 4.254334938250161940e+03
2.766922307435812023e+00 4.255059554926647252e+03
2.767922640880293716e+00 4.255783894593313562e+03
2.768922974324774966e+00 4.256507957420648381e+03
2.769923307769256660e+00 4.257231743578993701e+03
2.770923641213737909e+00 4.257955253238550540e+03
2.771923974658219603e+00 4.258678486569388042e+03
2.772924308102700852e+00 4.259401443741427101e+03
2.773924641547182546e+00 4.260124124924458556e+03
2.774924974991664239e+00 4.260846530288122267e+03
2.775925308436145489e+00 4.261568660001929857e+03
2.776925641880627182e+00 4.262290514235247429e+03
2.777925975325108432e+00 4.263012093157304662e+03
2.778926308769590126e+00 4.263733396937193902e+03
2.779926642214071375e+00 4.264454425743863794e+03
2.780926975658553069e+00 4.265175179746132017e+03
2.781927309103034318e+00 4.265895659112671638e+03
2.782927642547516012e+00 4.266615864012020211e+03
2.783927975991997261e+00 4.267335794612576137e+03
2.784928309436478955e+00 4.268055451082605032e+03
2.785928642880960648e+00 4.268774833590224262e+03
2.786928976325441898e+00 4.269493942303423864e+03
2.787929309769923591e+00 4.270212777390050178e+03
2.788929643214404841e+00 4.270931339017814935e+03
2.789929976658886535e+00 4.271649627354294353e+03
2.790930310103367784e+00 4.272367642566922768e+03
2.791930643547849478e+00 4.273085384822999913e+03
2.792930976992330727e+00 4.273802854289690913e+03
2.793931310436812421e+00 4.274520051134022651e+03
2.794931643881294114e+00 4.275236975522881039e+03
2.795931977325775364e+00 4.275953627623023749e+03
2.796932310770257057e+00 4.276670007601066573e+03
2.797932644214738307e+00 4.277386115623490696e+03
2.798932977659220001e+00 4.278101951856640881e+03
2.799933311103701250e+00 4.278817516466725465e+03
2.800933644548182944e+00 4.279532809619820910e+03
2.801933977992664193e+00 4.280247831481863614e+03
2.802934311437145887e+00 4.280962582218655371e+03
2.803934644881627136e+00 4.281677061995865188e+03
2.804934978326108830e+00 4.282391270979022011e+03
2.805935311770590523e+00 4.283105209333526545e+03
2.806935645215071773e+00 4.283818877224636708e+03
2.807935978659553466e+00 4.284532274817483085e+03
2.808936312104034716e+00 4.285245402277057110e+03
2.809936645548516410e+00 4.285958259768215612e+03
2.810936978992997659e+00 4.286670847455682633e+03
2.811937312437479353e+00 4.287383165504047611e+03
2.812937645881960602e+00 4.288095214077765377e+03
2.813937979326442296e+00 4.288806993341157977e+03
2.814938312770923989e+00 4.289518503458411942e+03
2.815938646215405239e+00 4.290229744593581017e+03
2.816938979659886932e+00 4.290940716910584342e+03
2.817939313104368182e+00 4.291651420573207361e+03
2.818939646548849876e+00 4.292361855745108187e+03
2.819939979993331125e+00 4.293072022589798507e+03
2.820940313437812819e+00 4.293781921270672683e+03
2.821940646882294068e+00 4.294491551950978646e+03
2.822940980326775762e+00 4.295200914793839729e+03
2.823941313771257011e+00 4.295910009962244658e+03
2.824941647215738705e+00 4.296618837619050282e+03
2.825941980660220398e+00 4.297327397926977028e+03
2.826942314104701648e+00 4.298035691048614353e+03
2.827942647549183341e+00 4.298743717146424387e+03
2.828942980993664591e+00 4.299451476382731016e+03
2.829943314438146285e+00 4.300158968919729887e+03
2.830943647882627534e+00 4.300866194919485679e+03
2.831943981327109228e+00 4.301573154543927558e+03
2.832944314771590477e+00 4.302279847954856450e+03
2.833944648216072171e+00 4.302986275313938677e+03
2.834944981660553864e+00 4.303692436782711411e+03
2.835945315105035114e+00 4.304398332522582677e+03
2.836945648549516807e+00 4.305103962694824077e+03
2.837945981993998057e+00 4.305809327460581699e+03
2.838946315438479751e+00 4.306514426980867938e+03
2.839946648882961000e+00 4.307219261416564223e+03
2.840946982327442694e+00 4.307923830928423740e+03
2.841947315771923943e+00 4.308628135677068713e+03
2.842947649216405637e+00 4.309332175822987665e+03
2.843947982660886886e+00 4.310035951526544522e+03
2.844948316105368580e+00 4.310739462947967695e+03
2.845948649549850273e+00 4.311442710247361902e+03
2.846948982994331523e+00 4.312145693584693618e+03
2.847949316438813216e+00 4.312848413119810175e+03
2.848949649883294466e+00 4.313550869012419753e+03
2.849949983327776160e+00 4.314253061422106839e+03
2.850950316772257409e+00 4.314954990508324045e+03
2.851950650216739103e+00 4.315656656430397561e+03
2.852950983661220352e+00 4.316358059347524431e+03
2.853951317105702046e+00 4.317059199418766184e+03
2.854951650550183739e+00 4.317760076803064294e+03
2.855951983994664989e+00 4.318460691659228360e+03
2.856952317439146682e+00 4.319161044145938831e+03
2.857952650883627932e+00 4.319861134421745192e+03
2.858952984328109626e+00 4.320560962645076870e+03
2.859953317772590875e+00 4.321260528974224144e+03
2.860953651217072569e+00 4.321959833567361784e+03
2.861953984661553818e+00 4.322658876582522680e+03
2.862954318106035512e+00 4.323357658177626035e+03
2.863954651550516761e+00 4.324056178510452810e+03
2.864954984994998455e+00 4.324754437738661181e+03
2.865955318439480148e+00 4.325452436019780180e+03
2.866955651883961398e+00 4.326150173511214234e+03
2.867955985328443091e+00 4.326847650370238625e+03
2.868956318772924341e+00 4.327544866753999486e+03
2.869956652217406035e+00 4.328241822819524714e+03
2.870956985661887284e+00 4.328938518723702146e+03
2.871957319106368978e+00 4.329634954623303202e+03
2.872957652550850227e+00 4.330331130674970154e+03
2.873957985995331921e+00 4.331027047035218857e+03
2.874958319439813614e+00 4.331722703860434194e+03
2.875958652884294864e+00 4.332418101306886456e+03
2.876958986328776557e+00 4.333113239530708597e+03
2.877959319773257807e+00 4.333808118687910792e+03
2.878959653217739501e+00 4.334502738934379522e+03
2.879959986662220750e+00 4.335197100425875760e+03
2.880960320106702444e+00 4.335891203318032240e+03
2.881960653551183693e+00 4.336585047766358002e+03
2.882960986995665387e+00 4.337278633926236580e+03
2.883961320440146636e+00 4.337971961952926904e+03
2.884961653884628330e+00 4.338665032001560576e+03
2.885961987329110023e+00 4.339357844227149144e+03
2.886962320773591273e+00 4.340050398784572280e+03
2.887962654218072966e+00 4.340742695828592332e+03
2.888962987662554216e+00 4.341434735513842497e+03
2.889963321107035910e+00 4.342126517994832284e+03
2.890963654551517159e+00 4.342818043425945689e+03
2.891963987995998853e+00 4.343509311961450294e+03
2.892964321440480102e+00 4.344200323755476347e+03
2.893964654884961796e+00 4.344891078962040410e+03
2.894964988329443489e+00 4.345581577735032624e+03
2.895965321773924739e+00 4.346271820228217621e+03
2.896965655218406432e+00 4.346961806595238158e+03
2.897965988662887682e+00 4.347651536989615124e+03
2.898966322107369376e+00 4.348341011564738437e+03
2.899966655551850625e+00 4.349030230473887059e+03
2.900966988996332319e+00 4.349719193870205345e+03
2.901967322440813568e+00 4.350407901906722145e+03
2.902967655885295262e+00 4.351096354736339890e+03
2.903967989329776955e+00 4.351784552511839138e+03
2.904968322774258205e+00 4.352472495385877664e+03
2.905968656218739898e+00 4.353160183510990464e+03
2.906968989663221148e+00 4.353847617039591569e+03
2.907969323107702841e+00 4.354534796123970409e+03
2.908969656552184091e+00 4.355221720916297272e+03
